wavelength	single_arm	differential
1261.4795773131211	0.0023196	0.008777925
1261.5175640350453	0.002331825	0.00866805
1261.5555871538324	0.002319625	0.008411675
1261.593646619853	0.0023806499999999998	0.008411675
1261.6317423834869	0.0024295000000000002	0.0087657
1261.6698743951272	0.0023806499999999998	0.0094616
1261.7080426051746	0.002417275	0.010145274999999999
1261.7462469640427	0.002466125	0.01023075
1261.7844874221562	0.002405075	0.0098645
1261.8227639299487	0.0024539	0.00937615
1261.8610764378661	0.00251495	0.008899975
1261.899424896364	0.0024660999999999997	0.00881455
1261.9378092559093	0.002551575	0.0088756
1261.9762294669808	0.002588225	0.0090465
1262.0146854800653	0.0025271499999999997	0.009009875
1262.0531772456634	0.00251495	0.008887800000000001
1262.091704714284	0.002588225	0.008680275
1262.1302678364482	0.002551575	0.008838974999999999
1262.1688665626875	0.002673675	0.009461625000000001
1262.207500843544	0.002612625	0.010096425
1262.246170629571	0.002637025	0.010340624999999999
1262.284875871332	0.002673675	0.0101941
1262.3236165194016	0.00263705	0.0095593
1262.3623925243649	0.00266145	0.0089977
1262.401203836818	0.002746925	0.008948850000000001
1262.4400504073685	0.0027713499999999997	0.00924185
1262.4789321866322	0.0027713499999999997	0.009595900000000001
1262.5178491252395	0.0027469499999999997	0.009571475
1262.5568011738285	0.00282015	0.009193
1262.5957882830487	0.0028567999999999996	0.008826750000000001
1262.6348104035612	0.0028201750000000003	0.00883895
1262.6738674860374	0.002832375	0.00952265
1262.71295948116	0.0028445750000000002	0.010291775
1262.7520863396207	0.0028446	0.0107435
1262.791248012124	0.002893425	0.01040165
1262.8304444493845	0.002869025	0.009705775
1262.8696756021266	0.002954475	0.009070950000000001
1262.908941421087	0.002930075	0.009034325
1262.9482418570126	0.002966675	0.009522625
1262.9875768606598	0.0029788749999999998	0.0101453
1263.026946382798	0.0029911	0.010169725000000001
1263.0663503742055	0.0030155	0.009669175
1263.105788785673	0.00303995	0.009058725
1263.145261568	0.00311315	0.008973275000000001
1263.1847686719984	0.0031009749999999997	0.009571475
1263.2243100484902	0.0031009749999999997	0.010413849999999999
1263.2638856483086	0.00306435	0.011048700000000002
1263.3034954222962	0.003125375	0.0107435
1263.3431393213084	0.00319865	0.009827824999999998
1263.38281729621	0.003162	0.009009875
1263.4225292978767	0.003186425	0.0090221
1263.462275277195	0.00319865	0.009827849999999999
1263.5020551850635	0.003210825	0.01069465
1263.5418689723888	0.00323525	0.010755725
1263.5817165900908	0.0032352500000000003	0.010072000000000001
1263.6215979890994	0.00324745	0.009388325
1263.661513120354	0.0033085	0.009254024999999999
1263.7014619348074	0.00336955	0.009803474999999999
1263.7414443834205	0.0033329249999999996	0.010780125
1263.7814604171656	0.00336955	0.0111464
1263.821509987028	0.00336955	0.010767925000000001
1263.8615930440008	0.003369525	0.0097424
1263.901709539089	0.0034306	0.0091198
1263.9418594233086	0.003418375	0.009376124999999999
1263.9820426476867	0.0034427999999999998	0.01048715
1264.02225916326	0.0034306	0.011195225
1264.0625089210769	0.0034794250000000004	0.011085325
1264.1027918721961	0.003467225	0.010279549999999998
1264.1431079676875	0.0035282499999999997	0.00964475
1264.1834571586314	0.0035282499999999997	0.0095715
1264.2238393961193	0.0035893	0.010255150000000001
1264.264254631252	0.00355265	0.010975475
1264.3047028151434	0.0036015250000000004	0.011195225
1264.3451838989167	0.0036137	0.0104871
1264.385697833706	0.0036259250000000003	0.00968135
1264.4262445706565	0.0037113750000000003	0.0095837
1264.466824060923	0.003650375	0.010365025
1264.5074362556736	0.0036625499999999997	0.011353950000000002
1264.5480811060845	0.003699175	0.011683550000000001
1264.5887585633436	0.003686975	0.0111464
1264.6294685786504	0.0037235750000000002	0.010450475
1264.6702111032146	0.0037724250000000003	0.009864475
1264.7109860882554	0.003760225	0.010084225
1264.7517934850048	0.00378465	0.010682475
1264.7926332447043	0.0037724250000000003	0.01112195
1264.833505318607	0.003809075	0.010938825
1264.8744096579762	0.0038457000000000005	0.010328425
1264.9153462140855	0.0038823	0.010072025000000002
1264.9563149382202	0.0038579	0.010633625
1264.997315781676	0.0038945000000000004	0.0115981
1265.0383486957592	0.00394335	0.012098649999999999
1265.0794136317872	0.003931125	0.011805625
1265.120510541088	0.004004375	0.010987675
1265.161639375	0.0039311500000000004	0.010352825
1265.2028000848727	0.004016575	0.010145274999999999
1265.243992622067	0.0040409999999999995	0.010401649999999998
1265.2852169379532	0.00406545	0.010853350000000001
1265.3264729839136	0.00408985	0.0109999
1265.3677607113402	0.00406545	0.0109022
1265.4090800716367	0.004114275000000001	0.010853374999999998
1265.4504310162174	0.00410205	0.011353925
1265.491813496507	0.0041753	0.01206205
1265.5332274639404	0.004150875	0.012562549999999999
1265.5746728699644	0.0041631	0.0122818
1265.616149666037	0.004211925	0.011378325
1265.6576578036247	0.0041875	0.010658075
1265.6991972342075	0.004163075	0.0102063
1265.740767909274	0.004260750000000001	0.010303975
1265.7823697803242	0.004272975	0.01081675
1265.8240027988695	0.00422415	0.011195225
1265.8656669164318	0.0043096	0.011402775
1265.9073620845434	0.004321825	0.011708
1265.9490882547468	0.0043462250000000004	0.01213525
1265.990845378597	0.00440725	0.012782325
1266.0326334076578	0.0044073	0.01297765
1266.074452293506	0.004395049999999999	0.012477124999999999
1266.1163019877272	0.004407275	0.011561475
1266.1581824419186	0.0044072749999999996	0.010572575
1266.2000936076874	0.004456125	0.0100354
1266.2420354366534	0.004456125	0.01024295
1266.2840078804445	0.004541575	0.0108778
1266.326010890702	0.004529375	0.011683550000000001
1266.3680444190759	0.0045049750000000005	0.01213525
1266.4101084172287	0.004590425	0.0125992
1266.4522028368324	0.004566	0.013173
1266.49432762957	0.0046026	0.013527049999999999
1266.5364827471358	0.004565975	0.013258449999999998
1266.578668141234	0.0045904	0.012379425
1266.6208837635804	0.004651425	0.011207400000000001
1266.663129565901	0.0047125	0.010255150000000001
1266.7054054999332	0.004688075	0.0098645
1266.7477115174245	0.0047369249999999995	0.01040165
1266.7900475701333	0.0047247	0.011439399999999999
1266.8324136098288	0.004712475	0.012501525
1266.8748095882916	0.004749125	0.013173
1266.9172354573116	0.004773525000000001	0.013673550000000001
1266.9596911686913	0.004822375	0.014125275000000001
1267.0021766742425	0.004822375	0.014039800000000002
1267.0446919257886	0.0048833999999999995	0.013063100000000001
1267.0872368751627	0.004858975	0.01165915
1267.1298114742106	0.0048590000000000005	0.010340625
1267.1724156747866	0.0048833999999999995	0.009766825
1267.2150494287573	0.004907825	0.0101575
1267.257712688	0.004932225	0.0113295
1267.3004054044018	0.0050177	0.01270905
1267.3431275298612	0.004956675	0.013710175000000002
1267.3858790162876	0.004981075	0.014357225000000001
1267.4286598156011	0.005029925	0.014821125000000001
1267.4714698797325	0.005054325	0.014747900000000001
1267.5143091606226	0.005090974999999999	0.0137224
1267.5571776102242	0.0051642	0.0120132
1267.6000751805	0.005103149999999999	0.010340624999999999
1267.6430018234241	0.005188625	0.009547050000000001
1267.6859574909806	0.0051275750000000005	0.009949949999999999
1267.7289421351657	0.005188625	0.01123185
1267.7719557079847	0.00521305	0.012928825000000001
1267.8149981614547	0.005274075	0.01428395
1267.8580694476027	0.005225275	0.015053125
1267.9011695184686	0.005286275	0.01557805
1267.9442983260994	0.0053229	0.015358300000000002
1267.9874558225572	0.005249675	0.014076449999999999
1268.0306419599108	0.0053229	0.01213525
1268.0738566902428	0.005420575	0.010255150000000001
1268.1170999656447	0.00533515	0.009339525
1268.16037173822	0.005408375	0.009864475000000001
1268.203671960082	0.005457175	0.0114638
1268.2470005833557	0.0054572250000000004	0.013392774999999999
1268.2903575601754	0.005481625	0.015016499999999999
1268.3337428426876	0.00549385	0.0158833
1268.3771563830487	0.005506025	0.016286175
1268.4205981334278	0.00554265	0.015956525
1268.4640680460013	0.005518225	0.014345024999999999
1268.5075660729592	0.0056037	0.0118911
1268.5510921665007	0.005615925	0.009791225
1268.594646278837	0.005615925	0.009144199999999998
1268.6382283621895	0.00564035	0.010059825000000001
1268.6818383687896	0.005701375	0.01201315
1268.7254762508803	0.005676975	0.014088625
1268.7691419607165	0.00567695	0.0157612
1268.8128354505607	0.0057136	0.016713475
1268.8565566726895	0.005750225	0.0168844
1268.9003055793878	0.0057868500000000005	0.016237300000000003
1268.9440821229532	0.00577465	0.01392995
1268.9878862556927	0.005847875	0.01124405
1269.0317179299248	0.0058845	0.009315125
1269.075577097978	0.005896725	0.008912225000000001
1269.1194637121919	0.005945549999999999	0.010438300000000001
